90938b5f91186ed52c02f75b4d65a492	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium	1;1;1;1;1;0.839936
23d5ce6c4b6cab86b0bbfaafa1a8c31a	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium_F;s__Mesorhizobium_F albiziae	0.99999;0.99999;0.99999;0.99999;0.99999;0.97561;0.973594
41d805e2db29652574f6652fa1e8cd59	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_C	1;1;1;1;1;1
c3fe6ae58bb1e240a989dac6b2708532	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aureimonas	0.698228;0.698228;0.698228;0.698228;0.698228;0.698228
e35dbd7c50f8902e535eefbb222eb7be	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Afifellaceae;g__Propylenella;s__Propylenella sp900110915	1;1;1;1;1;1;0.825756
e8a70a3fa548e04690cc5a3f40576696	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia_A	0.982597;0.982597;0.982597;0.982597;0.982597;0.982597
0e11a8e894a8d9a3241d7cd7915570ac	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia	0.770015;0.770015;0.770015;0.770015;0.770015;0.770015
17e562606dc747dd9f950ce27d3eb95a	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;s__Devosia sp021729885	0.99612;0.99612;0.99612;0.99612;0.99612;0.99612;0.994584
92e8a314e5c86c6cfacad4002b8ab4e8	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia	0.736213;0.736213;0.736213;0.736213;0.736213;0.736213
6773f48139641418844e71023dbdb706	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	1;1;1;1;1
4bc2853b48494b7dd698fccb74a67f56	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_A;s__Hyphomicrobium_A sp024230315	1;1;1;1;1;1;0.754106
65950c498e3ab8a626cd4933152a8853	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_B	0.875366;0.875366;0.875366;0.875366;0.875366;0.875366
6eaaf5646df8109c9b6c5c5949d5c964	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_B	0.924168;0.924168;0.924168;0.924168;0.924168;0.924168
3f95aa1b372a657401dcde0038bfb884	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_A;s__Hyphomicrobium_A sp900117445	1;1;1;1;1;1;0.404379
0261375148420e5a27c5f497224f20f7	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	0.988745;0.988745;0.988745;0.988745;0.988745
df23d32a5c426de87a32173e2405623b	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_A;s__Hyphomicrobium_A sp009026145	0.999976;0.999976;0.999976;0.999976;0.999976;0.999976;0.998375
3a349e059ec56fc025ea59f4ae4993db	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodomicrobiaceae;g__R-RK-3;s__R-RK-3 sp002198715	1;1;1;1;1;0.790694;0.790694
cd9c11ea384c03ebdd6c05f6f684fd9b	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodomicrobiaceae;g__Rhodomicrobium	1;1;1;1;1;1
860b11244363460108e1a96df96599a1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae;g__Nordella	0.994717;0.994717;0.994717;0.994717;0.994717;0.994717
630f4e28b0500d485f375eb26ce7195e	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae;g__Aestuariivirga	0.999933;0.999933;0.999933;0.999933;0.999933;0.999933
f0c4b8675b0e48833b37e4ba4952eec7	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium electricum	1;1;1;1;1;1;0.548496
e3bcee7af68487accdbbbcb95a2c1ce0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium	1;1;1;1;1;1
18595d0d6b011a6d7de76af5cf00da55	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium	1;1;1;1;1;1
15cf3667a7ccac6410a42a1438f524a9	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp903902075	0.999997;0.999997;0.999997;0.999997;0.999997;0.999997;0.999257
39d6212a2eb38a4b711a0728053de8c7	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp018449595	1;1;1;1;1;1;0.479389
d815675dd73ee1abf5a9cd270cadb999	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp018449595	1;1;1;1;1;1;0.548153
24ea72fd942b08b146d03a47bbc91664	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp903902075	0.999997;0.999997;0.999997;0.999997;0.999997;0.999997;0.999257
7f8f7827873c7916fff9b761cd4ba18e	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp018449595	0.998029;0.998029;0.998029;0.998029;0.998029;0.998029;0.823531
74685c3b8cece808d8df9d1a9c93122f	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp018449595	1;1;1;1;1;1;0.682962
7476f442c8586a22253dc343908e584d	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp018449595	0.999045;0.999045;0.999045;0.999045;0.999045;0.999045;0.790637
2d0c379fbd25814f7d73361c5fb24a99	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium	1;1;1;1;1;1
c9004761953ea46b8ada31b4cdb6f344	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp903902075	0.999997;0.999997;0.999997;0.999997;0.999997;0.999997;0.999257
57236b5f47cb3b85870a85ecd4dd3bf3	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp018449595	0.999665;0.999665;0.999665;0.999665;0.999665;0.999665;0.825167
0686781b501672dd5d629cf87dfc38f4	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp903902075	1;1;1;1;1;1;0.606203
c0f640cbc46cc1f3a82739754d200f7b	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium	1;1;1;1;1;1
b845241e02b9495498cd128c62a9febc	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp018449595	1;1;1;1;1;1;0.661552
0cbd1e888465809e3f8a9bcfcbb20a16	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium	1;1;1;1;1;1
eef015bbe013a5c88f43fc90e0b30bb8	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium	1;1;1;1;1;1
dc9b744bac1a1870a4b37e15e0fa2558	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium	1;1;1;1;1;1
63b4c62dd597c0314a791338662ddea6	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium	1;1;1;1;1;1
8f3a14568ac186a4869f917668730657	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium	1;1;1;1;1;1
a924f69f9e51e046ee9ee0ee8f1ca435	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium	1;1;1;1;1;1
c2070c94395e46fd5b9a6a6feaa31bff	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter	0.999865;0.999865;0.999865;0.999865;0.999865;0.999865
0bd418b4760459fa28cb7f53c1001240	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	1;1;1;1;1
b939c255fbe67864df4b2444aab85609	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__Phenylobacterium aquaticum	0.999088;0.999088;0.999088;0.999088;0.999088;0.999088;0.966715
a3e9b2cf7351e4436f37a987bdfff524	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.998203;0.998203;0.998203;0.998203;0.998203
7ce623144d211d8f148dca66f32fd379	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	0.999987;0.999987;0.999987;0.999987;0.999987;0.569474
455cee7813d5211906cd43c371990c3d	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	1;1;1;1;1
5cc5a6c7259298fac93e7428220e2df5	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.997203;0.997203;0.997203;0.997203;0.997203
2dc7087fc87a98349d880c5cc9b29f49	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	1;1;1;1;1;1
bcf93b28a3e3d2c941cea7c50b0b793c	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	1;1;1;1;1;1
7c365ac82a0266c5c46c69fca1895d65	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	0.999334;0.999334;0.999334;0.999334;0.999334;0.999334
bd81ec2021d58cb3b47d5c49f5b840b2	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	1;1;1;1;1;1
7cf039daabb11ddbf4e574216fb59c5c	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.987025;0.987025;0.987025;0.987025;0.987025
d9c355be866f37f811000c39b515e935	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__BOG-935;s__BOG-935 sp018135625	0.999999;0.999999;0.999999;0.999999;0.999999;0.83399;0.83399
47e438a3a11ae1dbff8dbdce18291e61	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	0.999992;0.999992;0.999992;0.999992;0.999992;0.526722
b552d1b89b6aedbf118389abb18588c1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.990891;0.990891;0.990891;0.990891;0.990891
e9661a0de043da7474f7d558b63d8bc6	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	1;1;1;1;1;1
f6f3ff810e6e743912e37ab0eb4183ac	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Palsa-881;s__Palsa-881 sp021808285	0.999862;0.999862;0.999862;0.999862;0.999862;0.420469;0.420469
dc610a8ab9fc11809c1d67a57c615110	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	1;1;1;1;1;1
a06aa5e94c8370cb0ed3c7cef94552e1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__Phenylobacterium aquaticum	0.998713;0.998713;0.998713;0.998713;0.998713;0.998713;0.966457
8e53a94ed5a2948e2086fa59f8f39c7c	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.998295;0.998295;0.998295;0.998295;0.998295
e74fdfc95aa73153c874af2ba9ea60ee	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	0.996961;0.996961;0.996961;0.996961;0.996961;0.996961
b69a84d8f936a233b9da17e42ec79a27	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Palsa-881;s__Palsa-881 sp021808285	0.990517;0.990517;0.990517;0.990517;0.990517;0.989873;0.989873
fb877d5fc2c9ec4bd9d9a163fa05486e	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.994802;0.994802;0.994802;0.994802;0.994802
50eaa164d71a51b5fc628c765018880f	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	1;1;1;1;1
143da54dcf122dc42bf25160fe5010d8	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__Phenylobacterium zucineum	1;1;1;1;1;1;0.998681
00c2fa0ed00dbdd496c5208ce2d31c32	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__Phenylobacterium zucineum	0.999997;0.999997;0.999997;0.999997;0.999997;0.999997;0.659542
d66c32a5110a1c9c0c3ccda2a7d0bdeb	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.993159;0.993159;0.993159;0.993159;0.993159
9bd427e379772e60ef2b23442ea3330b	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.993262;0.993262;0.993262;0.993262;0.993262
caa610fd9428bca7e15a538a9b80c26a	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.991935;0.991935;0.991935;0.991935;0.991935
fa96cbd7b2df953f48e159b78c51527d	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	0.593911;0.593911;0.593911;0.593911;0.593911;0.593911
f749490c7dac0987440c2bcb4750bd84	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	0.996992;0.996992;0.996992;0.996992;0.996992;0.996992
d14180154bdbd360584d96c6f4372c54	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__CAHJWH01;s__CAHJWH01 sp009765965	0.999541;0.999541;0.999541;0.999541;0.999541;0.722516;0.722516
62d8ccc6dfe897604deab9e3f958b286	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis	1;1;1;1;1;1
3cc1ce37007cfc38c31e4e5690b2086c	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis	0.777809;0.777809;0.777809;0.777809;0.777809;0.777809
6326363cc12189a386d6c9e5c711038d	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis	0.777818;0.777818;0.777818;0.777818;0.777818;0.777818
8c24fee32af542290e36980b239bb73b	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	0.991005;0.991005;0.991005;0.991005;0.991005;0.991005
aa9bed377b046711ad8a06c3537e5557	d__Bacteria;p__RUG730;c__RUG730;o__RUG730;f__JAAEPJ01;g__JAAEPJ01;s__JAAEPJ01 sp024222485	1;0.768786;0.768786;0.768786;0.768786;0.768786;0.768786
da0a892b0106635b89a742269e3b35e5	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__RUG14121;s__RUG14121 sp016297695	0.999958;0.999958;0.999958;0.999958;0.999958;0.999958;0.999946
555a71f9e31dd5012cbd12b357f335fa	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__RUG14121;s__RUG14121 sp016297695	0.996856;0.959056;0.959056;0.959056;0.959056;0.959056;0.758546
b9c98b4b6e6b335b72b71fdefd516143	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Lutimaribacter	1;1;1;1;1;1
48cbefde19001137abb8b7976cf711e0	d__Bacteria;p__Patescibacteria;c__UBA1384	1;1;1
df7871b04470c66bab613282e933d1c7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__ELB16-189 sp021155195	1;0.9634;0.9634;0.9634;0.9634;0.9634;0.789123
b10ce1c18d4ec94cdb3b705e1e02a554	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Lutimaribacter	0.998852;0.998852;0.998852;0.998852;0.998852;0.998852
90a5e3d030f2f7f5b54632611b22e67d	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Lutimaribacter	1;1;1;1;1;1
a7d0b45ec8991963ddec221cd4e66e87	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Lutimaribacter	0.999997;0.999997;0.999997;0.999997;0.999997;0.999997
9bd7a18778ce1be172692bdb8c3e7bfc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__ELB16-189 sp021155195	1;0.984779;0.984779;0.984779;0.984779;0.984779;0.492389
07347deb652a6d241c6f2a54456d0ff0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Lutimaribacter	1;1;1;1;1;1
b5aa5f11a867846c58e97586b22bbc8e	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sedimentitalea;s__Sedimentitalea sp016521575	0.999903;0.999903;0.999903;0.999903;0.999903;0.675191;0.675191
a85b396c01dcbd5268856c1529d2fc3e	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	0.989185;0.989185;0.989185;0.989185;0.989185;0.989185
6c3fb343f46983254cdb83e99fa07a49	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Falsirhodobacter;s__Falsirhodobacter deserti	0.996667;0.996667;0.996667;0.996667;0.996667;0.907671;0.715961
bc9a99e95c42d814dbaeab935b2ba74c	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudotabrizicola	0.994452;0.994452;0.994452;0.994452;0.994452;0.993852
bd8e976eb0ab586d67ff16a75c428286	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amaricoccus;s__Amaricoccus macauensis	1;1;1;1;1;1;0.78981
39a7bc7ec26143d58766e1dbb531fed1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Loktanella;s__Loktanella atrilutea	0.995335;0.995335;0.995335;0.995335;0.995335;0.928258;0.926014
fd9d6b3b6e91b427f130a704a3919d2e	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus fontiphilus	0.995011;0.995011;0.995011;0.995011;0.995011;0.995011;0.508965
fccd274e718e26b32c71f188d97d9e59	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	0.999999;0.999999;0.999999;0.999999;0.999999;0.999999
1a2112e5f6cb221c696d66e8e63b1583	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria	0.999694;0.999694;0.999694
04affe78e09ff006cf372560af58ebd4	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_I	0.999969;0.999969;0.999969;0.999969;0.999969;0.999969
54f758a102d86d862ab97e6341ab5ed9	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1;1;1;1;1;1
83c9b8ce0ebc23be86ccb2e5f177b1a4	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1;1;1;1;1;1
eb83e6f9d3bc1aa464c96814f12aa4c3	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium	0.999993;0.999993;0.999993;0.999993;0.999993;0.999993
400f0d62d6ddc17d3a64d49a6a3147a2	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_I;s__Sphingomonas_I crusticola	0.999999;0.999999;0.999999;0.999999;0.999999;0.999999;0.999073
dfef3e5d321b7f970d8b543fc63b99e8	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1;1;1;1;1;1
dad2f5dad7ab27ef25de0bc117a41231	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1;1;1;1;1;1
6496f7b2a2e58d784eb5c7953cc4f58c	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1;1;1;1;1;1
17447d0b860cb54cccea573e29a433a7	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1;1;1;1;1;1
34cab540092926e6656a9e0c4d1cf580	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1;1;1;1;1;1
5556773689288c74a77c8e5fd643f3f2	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	0.993016;0.993016;0.993016;0.993016;0.993016;0.993016
4a3978d04570afe5cbb77e86f653aa69	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1;1;1;1;1;1
03bafc61337bc88adb8c6f8e34feedb7	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1;1;1;1;1;1
d5ef3248a6c4f7cf1d03a8ee57300f5f	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	0.995986;0.995986;0.995986;0.995986;0.995986;0.995986
df14ed79583b7b54bd7c109a02e8dace	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1;1;1;1;1;1
2a64f7117c72e249a9c2e5850fd6eb3e	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1;1;1;1;1;1
ede684fe9fbe6404a21995c912a5862b	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Tsuneonella	1;1;1;1;1;1
aa784b34d47ef8553d3e66086205a64b	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1;1;1;1;1;1
5f7b75a5db295266d469a95993ad2162	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1;1;1;1;1;1
ad16b779f2ec6d8afc200de7c5d2f39a	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis	0.281539;0.281539;0.281539;0.281539;0.281539;0.281539
36918c53245fd707700414ba2fa75f4e	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_O;s__Sphingomonas_O sp024758725	1;1;1;1;1;1;0.850579
7e062a223b38ae3fa85aaabc54c737b3	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1;1;1;1;1;1
77f222a453153fac6e63722df9a781f1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.971774;0.971774;0.971774;0.971774;0.971774;0.971774
7c3d75e2c3cd18be653a2f2e6fa455d0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	1;1;1;1;1;1
6ad876ef3fa8976228e2ed6563b15cf3	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.9924;0.9924;0.9924;0.9924;0.9924;0.9924
