SampleID	F	R	Extraction_batch	PCR_batch	Plate	Well	Ale_ID	SampleOrigin	IsolationMethod	Tissue	Site	Tree	GlobalSampleID	SampleType	SequencingType
D2E-ITS-F23-R8	F23	R8	1	5	7	G8	129	Isolation	D2E	Soil	BBW	C3	D2E-Soil-BBW-C3	Sample	NovaSeq
D2E-ITS-F23-R9	F23	R9	1	5	7	G9	163	Isolation	D2E	Soil	STRTS	C3	D2E-Soil-STRTS-C3	Sample	NovaSeq
D2E-ITS-F23-R10	F23	R10	1	5	7	G10	201	Isolation	D2E	Soil	MCOU	C4	D2E-Soil-MCOU-C4	Sample	NovaSeq
D2E-ITS-F23-R11	F23	R11	1	5	7	G11	246	Isolation	D2E	Leaf	MTRD	C5	D2E-Leaf-MTRD-C5	Sample	NovaSeq
D2E-ITS-F23-R12	F23	R12	1	5	7	G12	DNA_Neg_9	Isolation	D2E	DNA_Neg_11	NA	NA	D2E-DNA_Neg_11-Negctrl-9-1	DNA_Negative	NovaSeq
D2E-ITS-F23-R13	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F23-R14	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F23-R15	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F23-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F23-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F23-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F23-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F23-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F23-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F23-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F23-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F23-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F24-R1	F24	R1	1	5	7	H1	68	Isolation	D2E	Leaf	LINEAG	C2	D2E-Leaf-LINEAG-C2	Sample	NovaSeq
D2E-ITS-F24-R2	F24	R2	1	5	7	H2	135	Isolation	D2E	Soil	ATTP	C3	D2E-Soil-ATTP-C3	Sample	NovaSeq
D2E-ITS-F24-R3	F24	R3	1	5	7	H3	194	Isolation	D2E	Leaf	HRWD	C4	D2E-Leaf-HRWD-C4	Sample	NovaSeq
D2E-ITS-F24-R4	F24	R4	1	5	7	H4	CP_36_tree_16S	Isolation	Agar	All	LANGDL	C1	D2E-All-LANGDL-C1	Sample	NovaSeq
D2E-ITS-F24-R5	F24	R5	1	5	7	H5	286	Isolation	D2E	Leaf	DYMK	C5	D2E-Leaf-DYMK-C5	Sample	NovaSeq
D2E-ITS-F24-R6	F24	R6	1	5	7	H6	344	Isolation	D2E	Leaf	BBW	C4	D2E-Leaf-BBW-C4	Sample	NovaSeq
D2E-ITS-F24-R7	F24	R7	1	5	7	H7	51	Isolation	D2E	Soil	MOCCA	C1	D2E-Soil-MOCCA-C1	Sample	NovaSeq
D2E-ITS-F24-R8	F24	R8	1	5	7	H8	130	Isolation	D2E	Leaf	BBW	C3	D2E-Leaf-BBW-C3	Sample	NovaSeq
D2E-ITS-F24-R9	F24	R9	1	5	7	H9	171	Isolation	D2E	Soil	WLDCP	C3	D2E-Soil-WLDCP-C3	Sample	NovaSeq
D2E-ITS-F24-R10	F24	R10	1	5	7	H10	203	Isolation	D2E	Soil	CDPM	C4	D2E-Soil-CDPM-C4	Sample	NovaSeq
D2E-ITS-F24-R11	F24	R11	1	5	7	H11	249	Isolation	D2E	Soil	BBW	C5	D2E-Soil-BBW-C5	Sample	NovaSeq
D2E-ITS-F24-R12	F24	R12	1	5	7	H12	CP_30_tree_16S	Isolation	Agar	All	DYMK	C5	D2E-All-DYMK-C5	Sample	NovaSeq
D2E-ITS-F24-R13	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F24-R14	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F24-R15	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F24-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F24-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F24-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F24-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F24-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F24-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F24-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F24-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F24-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
